bulgaria,ecuador,617
bulgaria,paraguay,61
bulgaria,peru,474
bulgaria,uruguay,779
bulgaria,venezuela,1271
bulgaria,china,6939
bulgaria,hong kong (china),71
bulgaria,japan,4739
bulgaria,korea,6684
bulgaria,macao (china),2
bulgaria,mongolia,291
bulgaria,taiwan province of china,339
bulgaria,indonesia,2201
bulgaria,malaysia,282
bulgaria,philippines,7328
bulgaria,singapore,220
bulgaria,thailand,676
bulgaria,viet nam,1604
bulgaria,australia,4905
bulgaria,new zealand,433
bulgaria,armenia,3056
bulgaria,azerbaijan,4056
bulgaria,belarus,21208
bulgaria,czech republic (czechia),485417
bulgaria,estonia,54413
bulgaria,georgia,28240
bulgaria,hungary,73077
bulgaria,kazakhstan,4010
bulgaria,kyrgyzstan,3571
bulgaria,latvia,29899
bulgaria,lithuania,69046
bulgaria,moldova,183339
bulgaria,poland,917931
bulgaria,romania,2685361
bulgaria,russian federation,190801
bulgaria,slovakia,95108
bulgaria,tajikistan,227
bulgaria,turkmenistan,378
bulgaria,ukraine,555951
bulgaria,uzbekistan,3669
bulgaria,denmark,52687
bulgaria,finland,8844
bulgaria,iceland,1732
bulgaria,ireland,17232
bulgaria,norway,8757
bulgaria,sweden,31397
bulgaria,united kingdom,94801
bulgaria,albania,55982
bulgaria,bosnia and herzegovina,97622
bulgaria,croatia,19582
bulgaria,greece,344970
bulgaria,italy,96736
bulgaria,malta,2617
bulgaria,montenegro,16522
bulgaria,north macedonia,341829
bulgaria,portugal,20865
bulgaria,san marino,79
bulgaria,serbia,429405
bulgaria,slovenia,12438
bulgaria,spain,36765
bulgaria,austria,123812
bulgaria,belgium,133636
bulgaria,france,166225
bulgaria,germany,957703
bulgaria,liechtenstein,284
bulgaria,luxembourg,10274
bulgaria,netherlands,135454
bulgaria,switzerland,25000
bulgaria,cyprus,9403
bulgaria,israel,151847
bulgaria,türkiye,1522190
bulgaria,bahrain,414
bulgaria,egypt,3199
bulgaria,iraq,6365
bulgaria,jordan,1158
bulgaria,kuwait,925
bulgaria,lebanon,1809
bulgaria,libya,806
bulgaria,qatar,608
bulgaria,saudi arabia,1325
bulgaria,syrian arab republic,8084
bulgaria,united arab emirates,5072
bulgaria,yemen,161
bulgaria,afghanistan,1383
bulgaria,bangladesh,3397
bulgaria,india,5279
bulgaria,iran,22622
bulgaria,pakistan,1185
bulgaria,burundi,46
bulgaria,djibouti,3
bulgaria,madagascar,2
bulgaria,malawi,4
bulgaria,mauritius,61
bulgaria,rwanda,25
bulgaria,seychelles,16
bulgaria,somalia,27
bulgaria,zambia,31
bulgaria,central african republic,45
bulgaria,chad,1536
bulgaria,gabon,51
bulgaria,botswana,5
bulgaria,eswatini,31
bulgaria,namibia,26
bulgaria,burkina faso,45
bulgaria,cabo verde,28
bulgaria,côte d’ivoire,49
bulgaria,gambia,29
bulgaria,guinea-bissau,29
bulgaria,niger,45
bulgaria,senegal,28
bulgaria,sierra leone,98
bulgaria,togo,1
bulgaria,antigua and barbuda,47
bulgaria,bahamas,6
bulgaria,barbados,25
bulgaria,dominica,31
bulgaria,dominican republic,197
bulgaria,jamaica,69
bulgaria,trinidad and tobago,25
bulgaria,guyana,8
bulgaria,suriname,62
bulgaria,cambodia,14
bulgaria,lao people’s democratic republic,25
bulgaria,myanmar,3
bulgaria,fiji,3
bulgaria,solomon islands,3
bulgaria,nauru,3
bulgaria,samoa,15
bulgaria,tonga,2
bulgaria,andorra,139
bulgaria,monaco,27
bulgaria,oman,264
bulgaria,state of palestine,34
bulgaria,maldives,54
bulgaria,nepal,40
bulgaria,sri lanka,61
burkina faso,kenya,720
burkina faso,cameroon,4893
burkina faso,gabon,640
burkina faso,algeria,921
burkina faso,morocco,5411
burkina faso,tunisia,6557
burkina faso,south africa,5861
burkina faso,benin,13300
burkina faso,côte d’ivoire,42280
burkina faso,ghana,15285
burkina faso,guinea,4119
burkina faso,mali,23822
burkina faso,mauritania,1346
burkina faso,niger,19535
burkina faso,nigeria,5298
burkina faso,senegal,20333
burkina faso,togo,14530
burkina faso,canada,2355
burkina faso,united states of america,10356
burkina faso,china,1019
burkina faso,japan,252
burkina faso,australia,3140
burkina faso,united kingdom,2268
burkina faso,italy,3181
burkina faso,spain,928
burkina faso,belgium,3957
burkina faso,france,41764
burkina faso,germany,6258
burkina faso,netherlands,1302
burkina faso,switzerland,1843
burkina faso,türkiye,5929
burkina faso,lebanon,1004
burkina faso,saudi arabia,92
burkina faso,india,4898
cabo verde,south africa,265
cabo verde,united states of america,9499
cabo verde,united kingdom,95994
cabo verde,italy,3848
cabo verde,portugal,143241
cabo verde,spain,10523
cabo verde,austria,2113
cabo verde,belgium,70562
cabo verde,france,35813
cabo verde,germany,109349
cabo verde,switzerland,10730
cambodia,kenya,18
cambodia,tanzania,4
cambodia,uganda,11
cambodia,zimbabwe,12
cambodia,cameroon,14
cambodia,morocco,7
cambodia,sudan,8
cambodia,tunisia,8
cambodia,south africa,134
cambodia,ghana,2
cambodia,liberia,2
cambodia,nigeria,57
cambodia,jamaica,1
cambodia,honduras,1
cambodia,canada,768
cambodia,mexico,72
cambodia,united states of america,6535
cambodia,argentina,8
cambodia,brazil,57
cambodia,chile,7
cambodia,colombia,29
cambodia,ecuador,3
cambodia,uruguay,3
cambodia,venezuela,9
cambodia,china,45775
cambodia,hong kong (china),3
cambodia,japan,2011
cambodia,korea,6074
cambodia,mongolia,90
cambodia,taiwan province of china,3845
cambodia,brunei darussalam,11
cambodia,indonesia,8410
cambodia,lao people’s democratic republic,282
cambodia,malaysia,2989
cambodia,myanmar,493
cambodia,philippines,1462
cambodia,singapore,960
cambodia,thailand,81844
cambodia,timor-leste,1
cambodia,viet nam,22120
cambodia,australia,1276
cambodia,new zealand,200
cambodia,fiji,3
cambodia,bulgaria,25
cambodia,czech republic (czechia),72
cambodia,estonia,11
cambodia,hungary,35
cambodia,kazakhstan,74
cambodia,kyrgyzstan,27
cambodia,latvia,3
cambodia,lithuania,9
cambodia,poland,112
cambodia,romania,60
cambodia,russian federation,357
cambodia,slovakia,25
cambodia,ukraine,76
cambodia,uzbekistan,27
cambodia,denmark,126
cambodia,finland,87
cambodia,iceland,3
cambodia,ireland,82
cambodia,norway,68
cambodia,sweden,187
cambodia,united kingdom,1220
cambodia,croatia,18
cambodia,greece,17
cambodia,italy,293
cambodia,malta,4
cambodia,portugal,43
cambodia,serbia,18
cambodia,slovenia,21
cambodia,spain,160
cambodia,austria,90
cambodia,belgium,226
cambodia,france,3642
cambodia,germany,942
cambodia,luxembourg,9
cambodia,netherlands,302
cambodia,switzerland,358
cambodia,israel,60
cambodia,türkiye,76
cambodia,egypt,34
cambodia,iraq,10
cambodia,jordan,30
cambodia,kuwait,12
cambodia,oman,2
cambodia,qatar,2
cambodia,saudi arabia,6
cambodia,state of palestine,2
cambodia,syrian arab republic,7
cambodia,united arab emirates,30
cambodia,yemen,5
cambodia,afghanistan,85
cambodia,bangladesh,195
cambodia,bhutan,2
cambodia,india,846
cambodia,iran,70
cambodia,nepal,101
cambodia,pakistan,100
cambodia,sri lanka,198
canada,burundi,159
canada,comoros,135
canada,djibouti,94
canada,eritrea,108
canada,ethiopia,1398
canada,kenya,1456
canada,madagascar,255
canada,malawi,46
canada,mauritius,587
canada,mozambique,60
canada,rwanda,514
canada,seychelles,20
canada,somalia,105
canada,tanzania,569
canada,uganda,763
canada,zambia,181
canada,zimbabwe,252
canada,angola,277
canada,cameroon,1204
canada,central african republic,85
canada,chad,114
canada,congo,1072
canada,equatorial guinea,12
canada,gabon,122
canada,sao tome and principe,7
canada,algeria,3489
canada,morocco,4769
canada,south sudan,85
canada,sudan,181
canada,tunisia,3310
canada,botswana,97
canada,eswatini,81
canada,lesotho,64
canada,namibia,33
canada,south africa,3564
canada,benin,244
canada,burkina faso,427
canada,cabo verde,51
canada,côte d’ivoire,1263
canada,gambia,63
canada,ghana,1043
canada,guinea,547
canada,guinea-bissau,14
canada,liberia,42
canada,mali,394
canada,mauritania,66
canada,niger,115
canada,nigeria,8270
canada,senegal,1063
canada,sierra leone,34
canada,togo,155
canada,antigua and barbuda,584
canada,bahamas,4257
canada,barbados,2896
canada,cuba,1989
canada,dominica,248
canada,dominican republic,1990
canada,grenada,282
canada,haiti,2015
canada,jamaica,14683
canada,saint kitts and nevis,177
canada,saint lucia,420
canada,saint vincent and the grenadines,411
canada,trinidad and tobago,3158
canada,belize,403
canada,costa rica,1959
canada,el salvador,719
canada,guatemala,9705
canada,honduras,917
canada,nicaragua,760
canada,panama,1933
canada,greenland,36
canada,mexico,87443
canada,united states of america,3295989
canada,argentina,1754
canada,bolivia,403
canada,brazil,16554
canada,chile,3616
canada,colombia,10886
canada,ecuador,2556
canada,guyana,904
canada,paraguay,134
canada,peru,2847
canada,suriname,38
canada,uruguay,289
canada,venezuela,836
canada,china,41513
canada,hong kong (china),15199
canada,japan,11473
canada,korea,15880
canada,macao (china),101
canada,mongolia,225
canada,taiwan province of china,4036
canada,brunei darussalam,174
canada,cambodia,258
canada,indonesia,1684
canada,lao people’s democratic republic,29
canada,malaysia,891
canada,myanmar,120
canada,philippines,16624
canada,singapore,5804
canada,thailand,2259
canada,timor-leste,24
canada,viet nam,3743
canada,australia,9763
canada,new zealand,1453
canada,fiji,141
canada,papua new guinea,81
canada,solomon islands,10
canada,vanuatu,25
canada,kiribati,58
canada,marshall islands,17
canada,micronesia,49
canada,nauru,9
canada,palau,36
canada,samoa,5
canada,tonga,10
canada,tuvalu,8
canada,armenia,531
canada,azerbaijan,363
canada,belarus,282
canada,bulgaria,1006
canada,czech republic (czechia),2887
canada,estonia,430
canada,georgia,181
canada,hungary,1633
canada,kazakhstan,862
canada,kyrgyzstan,88
canada,latvia,627
canada,lithuania,475
canada,moldova,514
canada,poland,6744
canada,romania,2946
canada,russian federation,4013
canada,slovakia,1127
canada,tajikistan,36
canada,turkmenistan,26
canada,ukraine,5259
canada,uzbekistan,138
canada,denmark,5625
canada,finland,1809
canada,iceland,1143
canada,ireland,10337
canada,norway,3376
canada,sweden,6441
canada,united kingdom,113301
canada,albania,807
canada,andorra,272
canada,bosnia and herzegovina,249
canada,croatia,1093
canada,greece,2773
canada,italy,15497
canada,malta,435
canada,montenegro,79
canada,north macedonia,202
canada,portugal,6506
canada,san marino,8
canada,serbia,777
canada,slovenia,441
canada,spain,11094
canada,austria,5690
canada,belgium,10870
canada,france,121420
canada,germany,54576
canada,liechtenstein,46
canada,luxembourg,1170
canada,monaco,227
canada,netherlands,20891
canada,switzerland,18471
canada,cyprus,397
canada,israel,12116
canada,türkiye,7139
canada,bahrain,675
canada,egypt,3773
canada,iraq,565
canada,jordan,2066
canada,kuwait,1721
canada,lebanon,6067
canada,libya,162
canada,oman,732
canada,qatar,3448
canada,saudi arabia,5042
canada,state of palestine,167
canada,syrian arab republic,418
canada,united arab emirates,16324
canada,yemen,44
canada,afghanistan,319
canada,bangladesh,4073
canada,bhutan,145
canada,india,89489
canada,iran,14253
canada,maldives,27
canada,nepal,963
canada,pakistan,6461
canada,sri lanka,1793
chile,kenya,2
chile,angola,1
chile,algeria,1
chile,morocco,4
chile,tunisia,2
chile,south africa,95
chile,ghana,1
chile,nigeria,9
chile,barbados,2
chile,cuba,64
chile,dominican republic,187
chile,grenada,1
chile,haiti,164
chile,jamaica,16
chile,saint lucia,2
chile,trinidad and tobago,4
chile,belize,6
chile,costa rica,411
chile,el salvador,192
chile,guatemala,201
chile,honduras,172
chile,nicaragua,107
chile,panama,289
chile,canada,1863
chile,mexico,3081
chile,united states of america,17612
chile,argentina,20912
chile,bolivia,3653
chile,brazil,13665
chile,colombia,35903
chile,ecuador,6101
chile,guyana,4
chile,paraguay,1343
chile,peru,27257
chile,suriname,1
chile,uruguay,1595
chile,venezuela,3110
chile,china,925
chile,japan,220
chile,korea,301
chile,mongolia,2
chile,taiwan province of china,31
chile,indonesia,33
chile,malaysia,26
chile,philippines,17
chile,singapore,15
chile,thailand,16
chile,viet nam,20
chile,australia,146
chile,new zealand,63
chile,belarus,9
chile,bulgaria,64
chile,estonia,30
chile,georgia,3
chile,hungary,75
chile,latvia,34
chile,lithuania,43
chile,moldova,7
chile,poland,294
chile,romania,141
chile,russian federation,540
chile,slovakia,67
chile,ukraine,207
chile,uzbekistan,1
chile,denmark,320
chile,finland,173
chile,iceland,47
chile,ireland,180
chile,norway,466
chile,sweden,1042
chile,united kingdom,1694
chile,albania,10
chile,andorra,16
chile,bosnia and herzegovina,7
chile,croatia,57
chile,greece,109
chile,italy,2178
chile,malta,9
chile,north macedonia,2
chile,portugal,597
chile,serbia,47
chile,slovenia,31
chile,spain,7036
chile,austria,338
chile,belgium,702
chile,france,3987
chile,germany,4044
chile,liechtenstein,2
chile,luxembourg,30
chile,netherlands,994
chile,switzerland,1086
chile,cyprus,11
chile,israel,502
chile,türkiye,189
chile,egypt,7
chile,jordan,3
chile,kuwait,2
chile,lebanon,4
chile,saudi arabia,5
chile,syrian arab republic,4
chile,united arab emirates,4
chile,afghanistan,110
chile,india,196
chile,iran,13
chile,nepal,7
chile,pakistan,9
chile,sri lanka,1
colombia,burundi,3
colombia,comoros,2
colombia,eritrea,2
colombia,ethiopia,271
colombia,kenya,81
colombia,madagascar,6
colombia,malawi,2
colombia,mauritius,9
colombia,mozambique,12
colombia,rwanda,4
colombia,seychelles,2
colombia,somalia,4
colombia,tanzania,27
colombia,uganda,21
colombia,zimbabwe,13
colombia,angola,17
colombia,cameroon,26
colombia,central african republic,3
colombia,chad,4
colombia,congo,23
colombia,equatorial guinea,7
colombia,gabon,4
colombia,algeria,42
colombia,morocco,164
colombia,sudan,5
colombia,tunisia,46
colombia,botswana,1
colombia,namibia,1
colombia,south africa,242
colombia,benin,4
colombia,burkina faso,5
colombia,cabo verde,19
colombia,côte d’ivoire,27
colombia,gambia,8
colombia,ghana,64
colombia,guinea,2
colombia,guinea-bissau,2
colombia,liberia,14
colombia,mali,7
colombia,mauritania,3
colombia,niger,2
colombia,nigeria,150
colombia,senegal,22
colombia,sierra leone,5
colombia,togo,5
colombia,antigua and barbuda,58
colombia,bahamas,423
colombia,barbados,118
colombia,cuba,3834
colombia,dominica,66
colombia,dominican republic,29213
colombia,grenada,55
colombia,haiti,366
colombia,jamaica,778
colombia,saint kitts and nevis,56
colombia,saint lucia,67
colombia,saint vincent and the grenadines,44
colombia,trinidad and tobago,468
colombia,belize,159
colombia,costa rica,20866
colombia,el salvador,9469
colombia,guatemala,10332
colombia,honduras,6450
colombia,nicaragua,1717
colombia,panama,56829
colombia,canada,23024
colombia,greenland,1
colombia,mexico,81225
colombia,united states of america,517239
colombia,argentina,28569
colombia,bolivia,8804
colombia,brazil,34076
colombia,chile,49242
colombia,ecuador,58434
colombia,guyana,248
colombia,paraguay,4878
colombia,peru,67141
colombia,suriname,214
colombia,uruguay,3336
colombia,venezuela,182188
colombia,china,3468
colombia,hong kong (china),100
colombia,japan,1116
colombia,korea,1618
colombia,macao (china),2
colombia,mongolia,5
colombia,taiwan province of china,279
colombia,brunei darussalam,5
colombia,cambodia,5
colombia,indonesia,303
colombia,lao people’s democratic republic,1
colombia,malaysia,95
colombia,myanmar,55
colombia,philippines,2727
colombia,singapore,124
colombia,thailand,129
colombia,viet nam,77
colombia,australia,1895
colombia,new zealand,352
colombia,fiji,2
colombia,solomon islands,2
colombia,vanuatu,22
colombia,kiribati,13
colombia,marshall islands,4
colombia,micronesia,2
colombia,palau,1
colombia,armenia,22
colombia,azerbaijan,74
colombia,belarus,107
colombia,bulgaria,643
colombia,czech republic (czechia),1087
colombia,estonia,250
colombia,georgia,242
colombia,hungary,631
colombia,kazakhstan,132
colombia,kyrgyzstan,11
colombia,latvia,221
colombia,lithuania,464
colombia,moldova,57
colombia,poland,3253
colombia,romania,1354
colombia,russian federation,4440
colombia,slovakia,583
colombia,tajikistan,1
colombia,turkmenistan,3
colombia,ukraine,2068
colombia,uzbekistan,33
colombia,denmark,1408
colombia,finland,498
colombia,iceland,109
colombia,ireland,1101
colombia,norway,1138
colombia,sweden,2492
colombia,united kingdom,8808
colombia,albania,210
colombia,andorra,72
colombia,bosnia and herzegovina,76
colombia,croatia,550
colombia,greece,770
colombia,italy,14571
colombia,malta,73
colombia,montenegro,73
colombia,portugal,3982
colombia,san marino,12
colombia,serbia,509
colombia,slovenia,333
colombia,spain,55604
colombia,austria,2235
colombia,belgium,3685
colombia,france,27401
colombia,germany,23612
colombia,liechtenstein,21
colombia,luxembourg,218
colombia,monaco,29
colombia,netherlands,20797
colombia,switzerland,7128
colombia,cyprus,96
colombia,israel,6420
colombia,türkiye,5520
colombia,bahrain,31
colombia,egypt,277
colombia,iraq,16
colombia,jordan,52
colombia,kuwait,72
colombia,lebanon,258
colombia,oman,13
colombia,qatar,64
colombia,saudi arabia,127
colombia,state of palestine,21
colombia,syrian arab republic,31
colombia,united arab emirates,260
colombia,yemen,14
colombia,afghanistan,18
colombia,bangladesh,29
colombia,bhutan,6
colombia,india,2670
colombia,iran,109
colombia,nepal,50
colombia,pakistan,96
colombia,sri lanka,78
comoros,madagascar,555
comoros,mauritius,75
comoros,tanzania,538
comoros,united kingdom,314
comoros,france,22083
costa rica,burundi,7
costa rica,djibouti,2
costa rica,ethiopia,41
costa rica,kenya,102
costa rica,madagascar,1
costa rica,malawi,5
costa rica,mauritius,25
costa rica,mozambique,2
costa rica,rwanda,10
costa rica,seychelles,12
costa rica,tanzania,7
costa rica,uganda,15
costa rica,zambia,4
costa rica,zimbabwe,37
costa rica,angola,5
costa rica,cameroon,30
costa rica,central african republic,2
costa rica,chad,2
costa rica,congo,5
costa rica,equatorial guinea,6
costa rica,gabon,3
costa rica,algeria,29
costa rica,morocco,159
costa rica,south sudan,2
costa rica,sudan,9
costa rica,tunisia,71
costa rica,botswana,3
costa rica,eswatini,2
costa rica,namibia,9
costa rica,south africa,1505
costa rica,benin,8
costa rica,burkina faso,6
costa rica,cabo verde,16
costa rica,côte d’ivoire,12
costa rica,gambia,3
costa rica,ghana,84
costa rica,guinea,7
costa rica,liberia,21
costa rica,mauritania,1
costa rica,niger,2
costa rica,nigeria,199
costa rica,senegal,6
costa rica,sierra leone,11
costa rica,togo,3
costa rica,antigua and barbuda,50
costa rica,bahamas,252
costa rica,barbados,58
costa rica,cuba,739
costa rica,dominica,23
costa rica,dominican republic,1798
costa rica,grenada,36
costa rica,haiti,341
costa rica,jamaica,622
costa rica,saint kitts and nevis,50
costa rica,saint lucia,32
costa rica,saint vincent and the grenadines,29
costa rica,trinidad and tobago,354
costa rica,belize,274
costa rica,el salvador,12300
costa rica,guatemala,15638
costa rica,honduras,7436
costa rica,nicaragua,27634
costa rica,panama,15143
costa rica,canada,53185
costa rica,mexico,36621
costa rica,united states of america,868986
costa rica,argentina,8868
costa rica,bolivia,797
costa rica,brazil,11864
costa rica,chile,5200
costa rica,colombia,14919
costa rica,ecuador,1798
costa rica,guyana,100
costa rica,paraguay,310
costa rica,peru,5996
costa rica,suriname,11
costa rica,uruguay,1883
costa rica,venezuela,8474
costa rica,china,1767
costa rica,hong kong (china),2
costa rica,japan,953
costa rica,korea,858
costa rica,mongolia,4
costa rica,taiwan province of china,247
costa rica,cambodia,5
costa rica,indonesia,120
costa rica,lao people’s democratic republic,2
costa rica,malaysia,161
costa rica,myanmar,13
costa rica,philippines,1136
costa rica,singapore,142
costa rica,thailand,83
costa rica,viet nam,124
costa rica,australia,2429
costa rica,new zealand,641
costa rica,fiji,9
costa rica,vanuatu,3
costa rica,marshall islands,4
costa rica,micronesia,4
costa rica,palau,4
costa rica,armenia,35
costa rica,azerbaijan,13
costa rica,belarus,118
costa rica,bulgaria,593
costa rica,czech republic (czechia),5571
costa rica,estonia,425
costa rica,georgia,25
costa rica,hungary,1391
costa rica,kazakhstan,217
costa rica,kyrgyzstan,19
costa rica,latvia,285
costa rica,lithuania,577
costa rica,moldova,65
costa rica,poland,5533
costa rica,romania,1426
costa rica,russian federation,3506
costa rica,slovakia,1122
costa rica,tajikistan,11
costa rica,turkmenistan,2
costa rica,ukraine,1787
costa rica,uzbekistan,27
costa rica,denmark,3045
costa rica,finland,569
costa rica,iceland,106
costa rica,ireland,1430
costa rica,norway,1021
costa rica,sweden,3690
costa rica,united kingdom,18048
costa rica,albania,38
costa rica,andorra,91
costa rica,bosnia and herzegovina,22
costa rica,croatia,336
costa rica,greece,789
costa rica,italy,9061
costa rica,malta,75
costa rica,montenegro,24
costa rica,north macedonia,29
costa rica,portugal,3173
costa rica,san marino,19
costa rica,serbia,268
costa rica,slovenia,384
costa rica,spain,41857
costa rica,austria,3827
costa rica,belgium,5460
costa rica,france,32199
costa rica,germany,34700
costa rica,liechtenstein,61
costa rica,luxembourg,336
costa rica,monaco,28
costa rica,netherlands,10784
costa rica,switzerland,21643
costa rica,cyprus,122
costa rica,israel,13148
costa rica,türkiye,662
costa rica,bahrain,12
costa rica,egypt,138
costa rica,iraq,10
costa rica,jordan,62
costa rica,kuwait,38
costa rica,lebanon,100
costa rica,libya,1
costa rica,oman,8
costa rica,qatar,51
costa rica,saudi arabia,81
costa rica,state of palestine,23
costa rica,syrian arab republic,26
costa rica,united arab emirates,36
costa rica,yemen,4
costa rica,afghanistan,9
costa rica,bangladesh,49
costa rica,bhutan,5
costa rica,india,2925
costa rica,iran,210
costa rica,maldives,5
costa rica,nepal,106
costa rica,pakistan,180
costa rica,sri lanka,68
côte d’ivoire,canada,5125
côte d’ivoire,china,9962
côte d’ivoire,united kingdom,345
côte d’ivoire,italy,633
côte d’ivoire,france,18311
côte d’ivoire,germany,345
côte d’ivoire,switzerland,1267
côte d’ivoire,lebanon,2879
croatia,united states of america,370591
croatia,japan,14451
croatia,australia,67082
croatia,new zealand,10819
croatia,belarus,22754
croatia,bulgaria,63879
croatia,czech republic (czechia),4783597
croatia,estonia,53407
croatia,hungary,2286255
croatia,latvia,61828
croatia,lithuania,119574
croatia,poland,6287267
croatia,romania,426594
croatia,russian federation,673681
croatia,slovakia,2189144
croatia,ukraine,783573
croatia,denmark,517159
croatia,finland,43377
croatia,iceland,5424
croatia,ireland,111068
croatia,norway,112916
croatia,sweden,426447
croatia,united kingdom,1096876
croatia,bosnia and herzegovina,1245749
croatia,greece,31756
croatia,italy,1996481
croatia,north macedonia,99240
croatia,portugal,67509
croatia,slovenia,6127362
croatia,spain,230118
croatia,south africa,2843
croatia,canada,25279
croatia,brazil,13616
croatia,china,29672
croatia,korea,16566
croatia,malta,6077
croatia,montenegro,39033
croatia,serbia,660425
croatia,austria,5682370
croatia,belgium,650422
croatia,france,1304091
croatia,germany,19931221
croatia,luxembourg,46863
croatia,netherlands,2153507
croatia,switzerland,884667
croatia,israel,38716
croatia,türkiye,55808
croatia,cyprus,6158
cuba,burundi,3
cuba,comoros,4
cuba,djibouti,7
cuba,ethiopia,17
cuba,kenya,59
cuba,madagascar,7
cuba,malawi,2
cuba,mauritius,9
cuba,mozambique,27
cuba,rwanda,12
cuba,seychelles,10
cuba,somalia,13
cuba,tanzania,19
cuba,uganda,7
cuba,zambia,1
cuba,zimbabwe,24
cuba,angola,494
cuba,cameroon,24
cuba,central african republic,14
cuba,chad,6
cuba,congo,57
cuba,equatorial guinea,21
cuba,gabon,36
cuba,sao tome and principe,2
cuba,algeria,195
cuba,morocco,205
cuba,sudan,7
cuba,tunisia,126
cuba,botswana,4
cuba,lesotho,9
cuba,namibia,17
cuba,south africa,277
cuba,benin,21
cuba,burkina faso,27
cuba,cabo verde,20
cuba,côte d’ivoire,17
cuba,gambia,20
cuba,ghana,78
cuba,guinea,101
cuba,guinea-bissau,20
cuba,liberia,2
cuba,mali,28
cuba,mauritania,10
cuba,niger,10
cuba,nigeria,109
cuba,senegal,15
cuba,sierra leone,23
cuba,togo,4
cuba,antigua and barbuda,18
cuba,bahamas,476
cuba,barbados,8
cuba,dominica,15
cuba,dominican republic,494
cuba,grenada,14
cuba,haiti,1410
cuba,jamaica,267
cuba,saint kitts and nevis,13
cuba,saint lucia,30
cuba,saint vincent and the grenadines,54
cuba,trinidad and tobago,34
cuba,belize,11
cuba,costa rica,81
cuba,el salvador,74
cuba,guatemala,93
cuba,honduras,186
cuba,nicaragua,112
cuba,panama,657
cuba,canada,68944
cuba,mexico,2924
cuba,united states of america,7039
cuba,argentina,866
cuba,bolivia,229
cuba,brazil,416
cuba,chile,465
cuba,colombia,2154
cuba,ecuador,402
cuba,guyana,41
cuba,paraguay,28
cuba,peru,637
cuba,suriname,26
cuba,uruguay,109
cuba,venezuela,1744
cuba,china,799
cuba,japan,156
cuba,korea,147
cuba,macao (china),1
cuba,mongolia,21
cuba,taiwan province of china,8
cuba,cambodia,5
cuba,indonesia,139
cuba,lao people’s democratic republic,8
cuba,malaysia,34
cuba,myanmar,53
cuba,philippines,4181
cuba,singapore,7
cuba,thailand,23
cuba,timor-leste,9
cuba,viet nam,395
cuba,australia,93
cuba,new zealand,20
cuba,fiji,2
cuba,vanuatu,1
cuba,armenia,97
cuba,azerbaijan,67
cuba,belarus,1516
cuba,bulgaria,325
cuba,czech republic (czechia),555
cuba,estonia,110
cuba,georgia,135
cuba,hungary,272
cuba,kazakhstan,168
cuba,kyrgyzstan,8
cuba,latvia,96
cuba,lithuania,401
cuba,moldova,48
cuba,poland,3622
cuba,romania,630
cuba,russian federation,146151
cuba,slovakia,357
cuba,turkmenistan,14
cuba,ukraine,2877
cuba,uzbekistan,17
cuba,denmark,219
cuba,finland,132
cuba,iceland,22
cuba,ireland,152
cuba,norway,358
cuba,sweden,447
cuba,united kingdom,3417
cuba,albania,65
cuba,andorra,17
cuba,bosnia and herzegovina,41
cuba,croatia,270
cuba,greece,459
cuba,italy,5462
cuba,malta,14
cuba,montenegro,39
cuba,north macedonia,46
cuba,portugal,1185
cuba,san marino,9
cuba,serbia,369
cuba,slovenia,125
cuba,spain,12520
cuba,austria,390
cuba,belgium,580
cuba,france,5434
cuba,germany,9159
cuba,liechtenstein,5
cuba,luxembourg,17
cuba,monaco,2
cuba,netherlands,745
cuba,switzerland,1343
cuba,cyprus,11
cuba,israel,143
cuba,türkiye,2074
cuba,iraq,10
cuba,jordan,30
cuba,kuwait,44
cuba,lebanon,90
cuba,oman,5
cuba,qatar,14
cuba,saudi arabia,40
cuba,state of palestine,62
cuba,syrian arab republic,70
cuba,united arab emirates,28
cuba,yemen,21
cuba,afghanistan,19
cuba,bangladesh,20
cuba,india,1289
cuba,iran,124
cuba,maldives,4
cuba,nepal,2
cuba,pakistan,79
cuba,sri lanka,357
cyprus,south africa,4175
cyprus,united states of america,41977
cyprus,belarus,3847
cyprus,bulgaria,17497
cyprus,czech republic (czechia),35408
cyprus,hungary,81106
cyprus,latvia,17275
cyprus,lithuania,21566
cyprus,poland,335823
cyprus,romania,78693
cyprus,russian federation,2685548
cyprus,slovakia,78420
cyprus,ukraine,95811
cyprus,denmark,272337
cyprus,finland,31384
cyprus,ireland,20352
cyprus,norway,27665
cyprus,sweden,353308
cyprus,united kingdom,2008427
cyprus,greece,133131
cyprus,italy,52150
cyprus,malta,6619
cyprus,serbia,11367
cyprus,spain,15494
cyprus,austria,122672
cyprus,belgium,50795
cyprus,france,89614
cyprus,germany,524774
cyprus,netherlands,84513
cyprus,switzerland,168246
cyprus,israel,82098
cyprus,egypt,3455
cyprus,jordan,11669
cyprus,lebanon,23564
cyprus,qatar,1952
cyprus,saudi arabia,2722
cyprus,united arab emirates,11052
cyprus,china,3788
cyprus,japan,5013
cyprus,australia,7742
cyprus,estonia,23371
cyprus,iceland,12807
cyprus,portugal,10156
cyprus,slovenia,8567
cyprus,luxembourg,3259
cyprus,canada,8326
czech republic (czechia),south africa,3146
czech republic (czechia),canada,27736
czech republic (czechia),mexico,13005
czech republic (czechia),united states of america,231346
